AUTH_CDT,MERCH_CAT_CD,TRAN_FRAUD,ZIP_CD,ECI_IND,APPROVED_AMT,DECLINE_RES1,AUTH_CD,TSYS_PROD_CD,ADFLAG
2024-01-06,4784,N,J6Z2X,0,33.51,0,06042E,MW,approved
2024-01-08,4814,N,J6Z2X,0,51.57,0,04169E,MW,approved
2024-01-09,5045,N,J6Z2X,6,9.49,0,06995E,MW,approved
2024-01-30,4816,N,J6Z2X,6,95.4,0,07103E,MW,approved
2023-10-31,5712,N,J3Y8T,0,68.93,0,02380E,MW,approved
2023-11-01,5999,N,J3Y8T,0,172.28,8997,06931E,MW,approved
2023-11-03,5977,N,J3Y8T,0,248.35,8997,01747E,MW,approved
2023-11-07,5977,N,J3Y8T,0,73.59,0,04674E,MW,approved
2023-11-08,5999,N,J3Y8T,0,122.42,8997,03547E,MW,approved
2023-11-17,5945,N,J3Y8T,0,172.6,8997,04513E,MW,approved
2023-11-21,5977,N,J3Y8T,0,102.32,8997,00023E,MW,approved
2023-11-25,5732,N,J3Y8T,0,551.87,9004,01102E,MW,approved
2023-11-26,5970,N,J3Y8T,6,137.95,0,00348E,MW,approved
2023-12-15,5699,N,J3Y8T,0,126,9004,09622E,MW,approved
2023-12-17,5621,N,J3Y8T,0,45.94,0,00999E,MW,approved
2023-12-17,5311,N,J3Y8T,0,0,0,01179E,MW,decline
2023-12-17,5311,N,J3Y8T,0,63.2,0,02665E,MW,approved
2024-01-07,5712,N,J3Y8T,0,0,0,08317E,MW,decline
2024-01-07,5712,N,J3Y8T,0,82.73,0,08349E,MW,approved
2024-01-14,5641,N,J3Y8T,0,0,0,01166E,MW,decline
2024-01-14,5641,N,J3Y8T,0,98.31,0,01218E,MW,approved
2024-01-19,5641,N,J3Y8T,0,0,0,07771E,MW,decline
2024-01-19,5641,N,J3Y8T,0,98.75,0,09026E,MW,approved
2024-01-26,5712,N,J3Y8T,0,0,0,06400E,MW,decline
2024-01-26,5712,N,J3Y8T,0,34.44,0,06433E,MW,approved
2024-01-28,5621,N,J3Y8T,0,320.4,9004,01311E,MW,approved
2023-11-01,4814,N,M1P5G,0,5.65,0,01094E,MW,approved
2023-11-27,4899,N,M1P5G,7,18.63,0,09984E,MW,approved
2023-12-02,4814,N,M1P5G,0,56.5,0,07159E,MW,approved
2023-12-27,4899,N,M1P5G,7,18.63,0,05478E,MW,approved
2024-01-01,4814,N,M1P5G,0,56.52,0,09143E,MW,approved
2024-01-27,4899,N,M1P5G,7,18.63,0,05154E,MW,approved
2023-11-16,5999,N,N0A1C,0,321.63,8997,06361E,MW,approved
2023-11-16,5200,N,N0A1C,0,50.83,0,07428E,MW,approved
2023-12-08,4899,N,N0A1C,7,169.48,0,08066E,MW,approved
2024-01-16,8699,N,N0A1C,0,60,0,08320E,MW,approved
2023-12-05,4121,N,M8Y1C,6,42.87,0,02107E,MW,approved
2023-12-05,4121,N,M8Y1C,6,46.65,0,06444E,MW,approved
2023-12-05,4121,N,M8Y1C,2,0,,02107E,MW,decline
2023-12-05,4121,N,M8Y1C,0,3.44,0,09314E,MW,approved
2023-12-05,4121,N,M8Y1C,0,11.91,0,00316E,MW,approved
2024-01-12,4121,N,M8Y1C,6,23.9,0,06955E,MW,approved
2024-01-20,4121,N,M8Y1C,0,27.67,0,00072E,MW,approved
2023-10-30,4816,N,V0N2J,6,74.42,0,02197E,MW,approved
2023-11-01,5661,N,V0N2J,0,0,0,03412E,MW,decline
2023-11-02,4816,N,V0N2J,6,20.15,0,07656E,MW,approved
2023-11-03,5661,N,V0N2J,7,263.2,0,02483E,MW,approved
2023-11-04,4816,N,V0N2J,6,51.04,0,00414E,MW,approved
2023-11-05,5732,N,V0N2J,6,149.99,8997,05592E,MW,approved
2023-11-06,5999,N,V0N2J,0,458.08,8997,04212E,MW,approved
2023-11-09,5732,N,V0N2J,6,65.6,0,05178E,MW,approved
2023-11-11,5734,N,V0N2J,0,0.2,0,01700E,MW,approved
2023-11-11,4816,N,V0N2J,0,0,0,09192E,MW,decline
2023-11-11,4816,N,V0N2J,7,100.79,0,00052E,MW,approved
2023-11-19,4816,N,V0N2J,6,19.03,0,06118E,MW,approved
2023-11-21,4816,N,V0N2J,6,24.63,0,06373E,MW,approved
2023-11-21,5732,N,V0N2J,0,4.12,0,09693E,MW,approved
2023-11-22,4816,N,V0N2J,6,46.55,0,08720E,MW,approved
2023-11-28,5691,N,V0N2J,0,75.07,0,09027E,MW,approved
2023-12-04,5251,N,V0N2J,2,244.16,8997,04491E,MW,approved
2023-12-05,5732,N,V0N2J,6,149.98,0,05607E,MW,approved
2023-12-05,4121,N,V0N2J,0,0,0,07519E,MW,decline
2023-12-05,4121,N,V0N2J,6,32.75,0,09061E,MW,approved
2023-12-05,4121,N,V0N2J,0,6.55,0,08596E,MW,approved
2023-12-06,4121,N,V0N2J,6,37.71,0,07574E,MW,approved
2023-12-06,4121,N,V0N2J,7,7.54,0,01113E,MW,approved
2023-12-06,5816,N,V0N2J,0,2,0,08134E,MW,approved
2023-12-08,7922,N,V0N2J,2,404.4,8997,08926E,MW,approved
2023-12-09,5732,N,V0N2J,6,65.6,0,05167E,MW,approved
2023-12-10,4816,N,V0N2J,6,35.19,0,09270E,MW,approved
2023-12-11,4816,N,V0N2J,6,70.52,0,08839E,MW,approved
2023-12-19,4816,N,V0N2J,0,0,0,03600E,MW,decline
2023-12-19,4816,N,V0N2J,6,42.55,0,03041E,MW,approved
2023-12-19,4816,N,V0N2J,6,104.14,8997,09832E,MW,approved
2023-12-19,5732,N,V0N2J,6,768.11,9004,07723E,MW,approved
2023-12-23,4111,N,V0N2J,0,10,0,05829E,MW,approved
2023-12-25,7399,N,V0N2J,0,0,0,09035E,MW,decline
2023-12-25,5251,N,V0N2J,2,25.38,8997,00139E,MW,approved
2023-12-27,4816,N,V0N2J,6,12.31,0,03022E,MW,approved
2023-12-27,4816,N,V0N2J,6,15.67,0,05504E,MW,approved
2023-12-27,4816,N,V0N2J,6,5.04,0,03224E,MW,approved
2023-12-29,5816,N,V0N2J,0,2,0,02426E,MW,approved
2023-12-30,5691,N,V0N2J,0,55.33,0,06327E,MW,approved
2023-12-30,5732,N,V0N2J,6,32.5,0,02087E,MW,approved
2023-12-30,4816,N,V0N2J,6,21.26,0,08942E,MW,approved
2023-12-31,5818,N,V0N2J,0,0,0,05466E,MW,decline
2024-01-01,5732,N,V0N2J,0,0,0,00476E,MW,decline
2024-01-01,5732,N,V0N2J,2,1109.58,9009,03486E,MW,approved
2024-01-01,4816,N,V0N2J,6,15.67,0,00105E,MW,approved
2024-01-01,4816,N,V0N2J,6,15.67,0,00249E,MW,approved
2024-01-02,4816,N,V0N2J,6,27.41,0,09113E,MW,approved
2024-01-03,5732,N,V0N2J,0,89.25,0,08961E,MW,approved
2024-01-04,4816,N,V0N2J,6,19.03,0,07585E,MW,approved
2024-01-05,5732,N,V0N2J,6,131.2,0,05328E,MW,approved
2024-01-05,4816,N,V0N2J,6,16.78,0,07730E,MW,approved
2024-01-05,4816,N,V0N2J,0,2,0,06715E,MW,approved
2024-01-05,4816,N,V0N2J,0,2,0,01507E,MW,approved
2024-01-05,5999,N,V0N2J,0,0,0,01640E,MW,decline
2024-01-05,4816,N,V0N2J,0,2,0,09552E,MW,approved
2024-01-06,5999,N,V0N2J,6,61.04,0,03710E,MW,approved
2024-01-08,4816,N,V0N2J,6,20.15,0,09361E,MW,approved
2024-01-08,5691,N,V0N2J,0,0,0,00485E,MW,decline
2024-01-08,5661,N,V0N2J,6,176.89,0,04046E,MW,approved
2024-01-10,4816,N,V0N2J,6,16.79,0,09175E,MW,approved
2024-01-11,4816,N,V0N2J,6,10.85,0,06991E,MW,approved
2024-01-14,5734,N,V0N2J,0,9.9,0,03394E,MW,approved
2024-01-16,4816,N,V0N2J,6,61.59,0,07709E,MW,approved
2024-01-18,5732,N,V0N2J,6,480,0,06991E,MW,approved
2024-01-19,5999,N,V0N2J,0,0,0,07664E,MW,decline
2024-01-19,5331,N,V0N2J,0,49.82,0,07849E,MW,approved
2024-01-20,5251,N,V0N2J,0,377.89,8997,05026E,MW,approved
2024-01-24,5816,N,V0N2J,0,2,0,02775E,MW,approved
2024-01-24,5732,N,V0N2J,0,0.67,0,03368E,MW,approved
2024-01-24,5732,N,V0N2J,0,59.03,0,03469E,MW,approved
2024-01-29,5732,N,V0N2J,6,89.49,0,00202E,MW,approved
2024-01-29,5732,N,V0N2J,6,32.5,0,02103E,MW,approved
2024-01-31,4816,N,V0N2J,0,0,0,06813E,MW,decline
2024-01-31,4816,N,V0N2J,6,123.19,8997,08760E,MW,approved
2023-11-07,4816,N,V2J4Y,0,0,0,01607E,MW,decline
2023-11-08,4816,N,V2J4Y,6,38.68,0,09226E,MW,approved
2023-10-30,5734,N,H4P0C,0,3.21,0,03297E,MW,approved
2023-11-03,4899,N,H4P0C,0,11.5,0,03634E,MW,approved
2023-11-08,7372,N,H4P0C,7,25.27,0,08389E,MW,approved
2023-11-15,4812,N,H4P0C,0,0,0,03852E,MW,decline
2023-11-15,4812,N,H4P0C,0,0,0,03967E,MW,decline
2023-11-15,4812,N,H4P0C,0,153.16,8997,04003E,MW,approved
2023-11-15,4812,N,H4P0C,0,72.43,0,04054E,MW,approved
2023-11-15,7829,N,H4P0C,0,5.74,0,01801E,MW,approved
2023-11-26,5734,N,H4P0C,0,2.98,0,02187E,MW,approved
2023-12-02,4121,N,H4P0C,0,11.74,0,01014E,MW,approved
2023-12-03,4899,N,H4P0C,0,11.5,0,07202E,MW,approved
2023-12-03,4121,N,H4P0C,0,12.65,0,01078E,MW,approved
2023-12-05,4121,N,H4P0C,0,5,0,07674E,MW,approved
2023-12-08,7372,N,H4P0C,7,25.27,0,00255E,MW,approved
2023-12-14,4812,N,H4P0C,0,0,0,07760E,MW,decline
2023-12-14,4812,N,H4P0C,0,0,0,09100E,MW,decline
2023-12-14,4812,N,H4P0C,0,153.16,8997,09149E,MW,approved
2023-12-14,4812,N,H4P0C,0,72.43,0,09197E,MW,approved
2023-12-15,7829,N,H4P0C,0,5.74,0,03585E,MW,approved
2023-12-26,5734,N,H4P0C,0,2.98,0,02178E,MW,approved
2024-01-03,4899,N,H4P0C,0,11.5,0,04696E,MW,approved
2024-01-08,7372,N,H4P0C,7,25.27,0,08734E,MW,approved
2024-01-15,4812,N,H4P0C,0,0,0,02561E,MW,decline
2024-01-15,4812,N,H4P0C,0,0,0,03648E,MW,decline
2024-01-15,4812,N,H4P0C,0,153.16,8997,03683E,MW,approved
2024-01-15,7829,N,H4P0C,0,5.74,0,01672E,MW,approved
2024-01-26,5734,N,H4P0C,0,2.98,0,02157E,MW,approved
2024-01-27,4121,N,H4P0C,0,22.13,0,02633E,MW,approved
2024-01-28,4121,N,H4P0C,0,26.55,0,09503E,MW,approved
2023-10-31,4816,N,M5S2L,0,27.11,0,03052E,MW,approved
2023-11-05,5812,N,M5S2L,6,56.49,0,09811E,MW,approved
2023-11-05,4121,N,M5S2L,7,11.29,0,06535E,MW,approved
2023-11-05,4121,N,M5S2L,6,17.78,0,03770E,MW,approved
2023-11-05,4121,N,M5S2L,6,17.98,0,06206E,MW,approved
2023-11-05,4121,N,M5S2L,6,16.96,0,00140E,MW,approved
2023-11-05,4121,N,M5S2L,6,20.78,0,05606E,MW,approved
2023-11-05,4121,N,M5S2L,6,19.96,0,08158E,MW,approved
2023-11-06,4121,N,M5S2L,6,10.4,0,03061E,MW,approved
2023-11-06,7829,N,M5S2L,0,14.68,0,07169E,MW,approved
2023-11-07,5734,N,M5S2L,0,0,0,04329E,MW,decline
2023-11-07,5712,N,M5S2L,0,902.87,8997,04538E,MW,approved
2023-11-11,5968,N,M5S2L,0,11.29,0,04443E,MW,approved
2023-11-12,4816,N,M5S2L,0,0,0,08798E,MW,decline
2023-11-12,4816,N,M5S2L,0,16.94,0,00406E,MW,approved
2023-11-14,4121,N,M5S2L,6,12.76,0,03245E,MW,approved
2023-11-14,4121,N,M5S2L,0,3,0,02692E,MW,approved
2023-11-15,5940,N,M5S2L,7,62.15,0,08390E,MW,approved
2023-11-18,5818,N,M5S2L,0,2,0,00038E,MW,approved
2023-11-18,5651,N,M5S2L,0,166.78,8997,00375E,MW,approved
2023-11-21,5816,N,M5S2L,0,778.57,8997,02940E,MW,approved
2023-11-21,4816,N,M5S2L,0,302.83,8997,03377E,MW,approved
2023-11-21,5734,N,M5S2L,0,13.55,0,08362E,MW,approved
2023-11-21,5816,N,M5S2L,0,2,0,01119E,MW,approved
2023-11-21,5818,N,M5S2L,0,2,0,05244E,MW,approved
2023-11-21,4816,N,M5S2L,0,2,0,00068E,MW,approved
2023-11-21,4816,N,M5S2L,0,2,0,07221E,MW,approved
2023-11-21,5818,N,M5S2L,0,0,0,05622E,MW,decline
2023-11-21,4112,N,M5S2L,2,139.33,8997,05972E,MW,approved
2023-11-21,4112,N,M5S2L,0,0,0,05997E,MW,decline
2023-11-21,4112,N,M5S2L,2,233.91,8997,01745E,MW,approved
2023-11-21,5816,N,M5S2L,0,29.82,0,02372E,MW,approved
2023-11-22,4121,N,M5S2L,6,11.24,0,02195E,MW,approved
2023-11-22,4121,N,M5S2L,6,14.24,0,02154E,MW,approved
2023-11-22,5816,N,M5S2L,0,33.89,0,04219E,MW,approved
2023-11-23,4816,N,M5S2L,0,79.07,0,00546E,MW,approved
2023-11-23,5818,N,M5S2L,0,0,0,02278E,MW,decline
2023-11-23,5967,N,M5S2L,6,0,0,04242E,MW,decline
2023-11-24,5812,N,M5S2L,6,37.35,0,03704E,MW,approved
2023-11-26,5812,N,M5S2L,6,55.32,0,03679E,MW,approved
2023-11-27,5816,N,M5S2L,0,2,0,04442E,MW,approved
2023-11-27,7941,N,M5S2L,0,1734.73,8997,04544E,MW,approved
2023-11-29,5812,N,M5S2L,6,46.58,0,04261E,MW,approved
2023-11-30,5816,N,M5S2L,0,2,0,01137E,MW,approved
2023-11-30,5411,N,M5S2L,0,160.87,9004,01516E,MW,approved
2023-11-30,7993,N,M5S2L,6,21.46,0,03756E,MW,approved
2023-11-30,5812,N,M5S2L,6,26.72,0,09051E,MW,approved
2023-12-01,5812,N,M5S2L,6,41.26,0,04199E,MW,approved
2023-12-04,5816,N,M5S2L,0,2,0,08339E,MW,approved
2023-12-05,4121,N,M5S2L,7,11.29,0,06540E,MW,approved
2023-12-06,7829,N,M5S2L,0,14.68,0,07175E,MW,approved
2023-12-07,4816,N,M5S2L,0,23.04,0,02277E,MW,approved
2023-12-08,5812,N,M5S2L,6,79.49,0,00743E,MW,approved
2023-12-09,7230,N,M5S2L,0,102.7,0,08168E,MW,approved
2023-12-10,5812,N,M5S2L,6,40.33,0,03378E,MW,approved
2023-12-11,5734,N,M5S2L,0,2,0,03618E,MW,approved
2023-12-11,5968,N,M5S2L,0,11.29,0,04690E,MW,approved
2023-12-15,5940,N,M5S2L,7,62.15,0,03693E,MW,approved
2023-12-15,5812,N,M5S2L,6,60.14,0,02651E,MW,approved
2023-12-16,5812,N,M5S2L,6,22.73,0,00593E,MW,approved
2023-12-16,5812,N,M5S2L,6,58.6,0,01399E,MW,approved
2023-12-16,4816,N,M5S2L,0,0,0,01562E,MW,decline
2023-12-17,4816,N,M5S2L,0,12.66,0,02198E,MW,approved
2023-12-20,5812,N,M5S2L,6,40.55,0,05360E,MW,approved
2023-12-21,4121,N,M5S2L,6,13.48,0,06524E,MW,approved
2023-12-21,4121,N,M5S2L,6,16.48,0,04846E,MW,approved
2023-12-21,5734,N,M5S2L,0,16.94,0,08415E,MW,approved
2023-12-21,5816,N,M5S2L,0,2,0,08510E,MW,approved
2023-12-21,5462,N,M5S2L,0,38.22,0,09215E,MW,approved
2023-12-23,5816,N,M5S2L,0,2,0,01681E,MW,approved
2023-12-23,7922,N,M5S2L,0,183.5,9004,02787E,MW,approved
2023-12-24,5818,N,M5S2L,0,0,0,00483E,MW,decline
2023-12-24,5712,N,M5S2L,0,0,0,00743E,MW,decline
2023-12-24,5712,N,M5S2L,2,200,8997,02063E,MW,approved
2023-12-26,5734,N,M5S2L,0,0,0,09271E,MW,decline
2023-12-26,6540,N,M5S2L,0,50,0,09366E,MW,approved
2023-12-26,5812,N,M5S2L,6,100.67,9004,08098E,MW,approved
2023-12-27,5691,N,M5S2L,2,447.5,8997,04106E,MW,approved
2023-12-27,4722,N,M5S2L,0,0,9044,0,MW,decline
2023-12-27,4722,N,M5S2L,0,0,9044,0,MW,decline
2023-12-27,4722,N,M5S2L,0,0,9044,0,MW,decline
2023-12-27,4722,N,M5S2L,0,0,9044,0,MW,decline
2023-12-27,4722,N,M5S2L,2,0,9026,0,MW,decline
2023-12-30,4121,N,M5S2L,6,13,0,05689E,MW,approved
2023-12-30,5816,N,M5S2L,0,13.04,0,06421E,MW,approved
2023-12-31,5816,N,M5S2L,0,21.46,0,04261E,MW,approved
2023-12-31,4121,N,M5S2L,6,18.84,0,04388E,MW,approved
2023-12-31,4121,N,M5S2L,0,3,0,00289E,MW,approved
2024-01-03,5812,N,M5S2L,6,39.32,0,09080E,MW,approved
2024-01-05,5812,N,M5S2L,6,36.67,0,05795E,MW,approved
2024-01-05,4816,N,M5S2L,0,6.2,0,02332E,MW,approved
2024-01-05,4816,N,M5S2L,0,13.23,0,04353E,MW,approved
2024-01-06,7829,N,M5S2L,0,14.68,0,07196E,MW,approved
2024-01-07,5816,N,M5S2L,0,2,0,03151E,MW,approved
2024-01-07,4722,N,M5S2L,0,0,0,05385E,MW,decline
2024-01-07,4722,N,M5S2L,0,144.36,9004,05445E,MW,approved
2024-01-07,7512,N,M5S2L,0,628.1,8997,05590E,MW,approved
2024-01-09,5812,N,M5S2L,6,37.12,0,07119E,MW,approved
2024-01-10,4816,N,M5S2L,0,2,0,09691E,MW,approved
2024-01-10,5812,N,M5S2L,0,0,0,00322E,MW,decline
2024-01-11,5812,N,M5S2L,6,68.86,0,08742E,MW,approved
2024-01-11,5968,N,M5S2L,0,11.29,0,06811E,MW,approved
2024-01-13,5812,N,M5S2L,6,57.53,0,09081E,MW,approved
2024-01-13,5816,N,M5S2L,0,19.2,0,04319E,MW,approved
2024-01-13,5812,N,M5S2L,2,77.36,8997,05102E,MW,approved
2024-01-15,5940,N,M5S2L,7,62.15,0,02921E,MW,approved
2024-01-15,4121,N,M5S2L,6,13.9,0,04904E,MW,approved
2024-01-15,4121,N,M5S2L,6,16.9,0,05219E,MW,approved
2024-01-15,4121,N,M5S2L,6,13.05,0,09421E,MW,approved
2024-01-15,4121,N,M5S2L,6,18.05,0,02729E,MW,approved
2024-01-16,5812,N,M5S2L,6,54.81,0,04487E,MW,approved
2024-01-16,5812,N,M5S2L,6,10.86,0,04756E,MW,approved
2024-01-17,5812,N,M5S2L,6,36.52,0,08078E,MW,approved
2024-01-20,5812,N,M5S2L,6,67.21,0,08903E,MW,approved
2024-01-20,4121,N,M5S2L,6,11.22,0,00754E,MW,approved
2024-01-20,4121,N,M5S2L,6,14.22,0,04945E,MW,approved
2024-01-20,4121,N,M5S2L,6,12.58,0,07710E,MW,approved
2024-01-20,4121,N,M5S2L,0,5,0,07477E,MW,approved
2024-01-21,5812,N,M5S2L,6,31.39,0,01013E,MW,approved
2024-01-21,5734,N,M5S2L,0,16.94,0,08407E,MW,approved
2024-01-22,4121,N,M5S2L,6,22.54,0,08995E,MW,approved
2024-01-22,4121,N,M5S2L,6,25.92,0,08712E,MW,approved
2024-01-22,4121,N,M5S2L,6,22.5,0,05217E,MW,approved
2024-01-22,5812,N,M5S2L,6,48.86,0,09541E,MW,approved
2024-01-22,4121,N,M5S2L,6,25.87,0,09253E,MW,approved
2024-01-23,5812,N,M5S2L,6,43.86,0,08555E,MW,approved
2024-01-26,4899,N,M5S2L,0,22.59,0,04041E,MW,approved
2024-01-26,5816,N,M5S2L,0,2,0,01490E,MW,approved
2024-01-27,5812,N,M5S2L,6,67.56,0,02188E,MW,approved
2024-01-27,4816,N,M5S2L,0,0,0,09697E,MW,decline
2024-01-28,4816,N,M5S2L,0,37.28,0,03560E,MW,approved
2024-01-28,4816,N,M5S2L,0,11.04,0,07092E,MW,approved
2024-01-29,4814,N,M5S2L,0,395.41,0,02312E,MW,approved
2024-01-29,4814,N,M5S2L,0,0,0,02415E,MW,decline
2024-01-30,7230,N,M5S2L,0,103.7,0,06338E,MW,approved
2024-01-30,5812,N,M5S2L,6,58.52,0,03375E,MW,approved
2024-01-30,4816,N,M5S2L,0,0,0,09462E,MW,decline
2024-01-31,7993,N,M5S2L,7,21.46,0,04191E,MW,approved
2024-01-31,4121,N,M5S2L,6,9.98,0,05627E,MW,approved
2024-01-31,4121,N,M5S2L,0,3,0,04145E,MW,approved
2023-11-03,4816,N,G8W0P,6,11.74,0,06933E,MW,approved
2023-11-03,4812,N,G8W0P,0,0,0,07037E,MW,decline
2023-11-03,4812,N,G8W0P,0,97.73,0,07173E,MW,approved
2023-11-04,4816,N,G8W0P,6,88.49,0,06894E,MW,approved
2023-11-08,5816,N,G8W0P,0,0,0,04028E,MW,decline
2023-11-08,5734,N,G8W0P,0,127.88,8997,04210E,MW,approved
2023-11-10,5661,N,G8W0P,6,167.18,0,06310E,MW,approved
2023-11-17,4816,N,G8W0P,0,0,0,05830E,MW,decline
2023-11-17,4816,N,G8W0P,6,62.59,0,01058E,MW,approved
2023-11-18,4816,N,G8W0P,6,114.92,8997,09138E,MW,approved
2023-11-18,5968,N,G8W0P,6,11.49,0,08621E,MW,approved
2023-11-21,5661,N,G8W0P,6,93.77,0,00654E,MW,approved
2023-11-22,5661,N,G8W0P,6,144.82,0,06551E,MW,approved
2023-11-24,5945,N,G8W0P,6,413.9,8997,02001E,MW,approved
2023-11-24,5251,N,G8W0P,6,1264.71,8997,07407E,MW,approved
2023-11-24,5945,N,G8W0P,6,414.18,8997,05215E,MW,approved
2023-11-24,5945,N,G8W0P,6,280.48,8997,00729E,MW,approved
2023-11-24,5945,N,G8W0P,6,280.48,8997,09232E,MW,approved
2023-11-27,5945,N,G8W0P,6,360.48,8997,07141E,MW,approved
2023-11-27,5945,N,G8W0P,6,81.83,0,02597E,MW,approved
2023-11-27,5945,N,G8W0P,6,50.58,0,05488E,MW,approved
2023-11-27,5945,N,G8W0P,6,50.58,0,09011E,MW,approved
2023-11-27,7994,N,G8W0P,6,138.22,0,06595E,MW,approved
2023-11-27,5816,N,G8W0P,0,159.23,0,05321E,MW,approved
2023-11-27,5816,N,G8W0P,7,76.98,0,01143E,MW,approved
2023-11-28,4816,N,G8W0P,6,14.92,0,09247E,MW,approved
2023-11-28,4816,N,G8W0P,6,156.35,8997,09583E,MW,approved
2023-11-29,4816,N,G8W0P,6,195.45,8997,06504E,MW,approved
2023-12-02,4816,N,G8W0P,6,21.83,0,07361E,MW,approved
2023-12-03,5311,N,G8W0P,0,79.33,0,07235E,MW,approved
2023-12-03,5816,N,G8W0P,6,64.38,0,07771E,MW,approved
2023-12-03,5816,N,G8W0P,6,29.88,0,02935E,MW,approved
2023-12-03,5816,N,G8W0P,6,13.79,0,05020E,MW,approved
2023-12-04,4812,N,G8W0P,0,0,0,06382E,MW,decline
2023-12-04,4812,N,G8W0P,0,97.73,0,06477E,MW,approved
2023-12-06,4816,N,G8W0P,6,11.49,0,08144E,MW,approved
2023-12-09,5816,N,G8W0P,0,30.96,0,05746E,MW,approved
2023-12-10,4816,N,G8W0P,6,34.48,0,06919E,MW,approved
2023-12-10,5945,N,G8W0P,6,50.58,0,08799E,MW,approved
2023-12-10,4816,N,G8W0P,6,34.48,0,05444E,MW,approved
2023-12-10,7994,N,G8W0P,6,32.17,0,09863E,MW,approved
2023-12-11,5945,N,G8W0P,6,235.64,0,05719E,MW,approved
2023-12-12,4816,N,G8W0P,6,155.2,8997,06831E,MW,approved
2023-12-12,5945,N,G8W0P,6,132.19,0,02372E,MW,approved
2023-12-12,4816,N,G8W0P,6,11.49,0,07235E,MW,approved
2023-12-13,4816,N,G8W0P,6,232.21,8997,03003E,MW,approved
2023-12-16,5192,N,G8W0P,0,0,0,02580E,MW,decline
2023-12-16,5192,N,G8W0P,0,53.44,0,03137E,MW,approved
2023-12-18,5968,N,G8W0P,6,11.49,0,04015E,MW,approved
2023-12-18,4816,N,G8W0P,0,0,0,04049E,MW,decline
2023-12-18,4816,N,G8W0P,6,22.97,0,07116E,MW,approved
2023-12-22,4816,N,G8W0P,6,41.01,0,06927E,MW,approved
2023-12-23,4816,N,G8W0P,6,15.76,0,02271E,MW,approved
2023-12-26,4816,N,G8W0P,6,112.66,8997,03364E,MW,approved
2023-12-27,4816,N,G8W0P,0,0,0,02578E,MW,decline
2023-12-27,4816,N,G8W0P,7,53.88,0,02650E,MW,approved
2023-12-28,4816,N,G8W0P,6,74.49,0,07228E,MW,approved
2023-12-28,4816,N,G8W0P,6,41.88,0,07077E,MW,approved
2023-12-29,4816,N,G8W0P,6,30.69,0,04633E,MW,approved
2023-12-29,5817,N,G8W0P,0,14.94,0,04826E,MW,approved
2023-12-29,5817,N,G8W0P,0,3.44,0,06691E,MW,approved
2023-12-30,4816,N,G8W0P,6,20.94,0,06898E,MW,approved
2023-12-30,4816,N,G8W0P,6,28.7,0,07061E,MW,approved
2023-12-30,4816,N,G8W0P,6,19.97,0,07210E,MW,approved
2023-12-30,4816,N,G8W0P,6,10.9,0,07827E,MW,approved
2023-12-30,4816,N,G8W0P,6,11.45,0,02128E,MW,approved
2023-12-30,4816,N,G8W0P,6,20.13,0,02126E,MW,approved
2024-01-01,7994,N,G8W0P,6,142.97,0,06757E,MW,approved
2024-01-01,5816,N,G8W0P,0,5.74,0,04512E,MW,approved
2024-01-02,5947,N,G8W0P,0,0,0,01409E,MW,decline
2024-01-02,5947,N,G8W0P,0,246.83,8997,01447E,MW,approved
2024-01-02,4812,N,G8W0P,0,0,0,01038E,MW,decline
2024-01-02,4812,N,G8W0P,0,97.73,0,01191E,MW,approved
2024-01-04,5816,N,G8W0P,0,67.71,0,07987E,MW,approved
2024-01-04,5816,N,G8W0P,7,99.66,0,02621E,MW,approved
2024-01-05,4816,N,G8W0P,6,126.94,8997,02882E,MW,approved
2024-01-08,5816,N,G8W0P,7,5.54,0,04359E,MW,approved
2024-01-18,5968,N,G8W0P,6,11.49,0,02571E,MW,approved
2024-01-21,5999,N,G8W0P,0,0,0,08310E,MW,decline
2024-01-21,5999,N,G8W0P,0,0,0,05077E,MW,decline
2024-01-21,7230,N,G8W0P,6,0,0,07565E,MW,decline
2024-01-21,7230,N,G8W0P,6,108.26,0,00080E,MW,approved
2024-01-23,4816,N,G8W0P,6,21.94,0,09578E,MW,approved
2024-01-24,5945,N,G8W0P,6,97.58,0,08996E,MW,approved
2024-01-26,4812,N,G8W0P,0,0,0,09102E,MW,decline
2024-01-26,4812,N,G8W0P,0,97.73,0,09218E,MW,approved
2024-01-29,4816,N,G8W0P,0,0,0,05516E,MW,decline
2024-01-29,4816,N,G8W0P,6,104.3,8997,07092E,MW,approved
2024-01-29,4816,N,G8W0P,6,31.03,0,07153E,MW,approved
2023-10-30,5734,N,M4Y0B,7,5.78,0,04016E,MW,approved
2023-11-01,4814,N,M4Y0B,0,62.72,0,06065E,MW,approved
2023-11-08,5699,N,M4Y0B,0,9.63,0,05359E,MW,approved
